央视频道,#genre#
深圳卫视,http://1.69.74.111:9902/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://1.69.64.25:9902/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://1.69.5.50:9902/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://1.192.248.15:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://1.197.249.48:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://36.44.157.86:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://1.192.248.15:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://36.44.159.126:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://58.19.38.162:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://1.69.68.153:9902/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://1.192.248.15:9901/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://1.198.67.187:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://1.69.67.148:9902/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://36.44.159.126:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://1.69.5.50:9902/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://1.192.248.15:9901/tsfile/live/1098_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://1.192.12.41:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://1.69.68.57:9902/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://1.69.64.175:9902/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://1.69.64.25:9902/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://123.138.22.30:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://1.192.248.15:9901/tsfile/live/1102_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://1.69.2.100:9902/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://175.0.32.62:8081/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://1.69.74.111:9902/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://1.192.248.15:9901/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://123.182.212.130:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://125.106.86.246:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://1.69.68.149:9902/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://1.69.68.153:9902/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://1.192.248.15:9901/tsfile/live/1119_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://1.198.67.187:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://118.248.168.52:8088/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://119.163.57.184:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://121.19.134.190:808/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://1.69.2.100:9902/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://1.69.5.50:9902/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://1.192.248.15:9901/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://1.69.68.153:9902/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://1.69.67.168:9902/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://1.192.248.15:9901/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://1.69.64.175:9902/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://1.192.12.41:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://1.69.64.25:9902/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://1.69.67.168:9902/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陽光卫视,http://113.64.94.171:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&down=1
陽光卫视,http://113.64.94.203:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&down=1
青海卫视,http://1.192.248.15:9901/tsfile/live/1100_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://1.69.68.153:9902/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://1.69.67.168:9902/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://1.69.5.50:9902/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://1.69.66.221:9902/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://1.192.248.15:9901/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://1.198.67.187:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://1.69.64.25:9902/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://1.69.68.149:9902/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://123.138.22.30:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
其他频道,#genre#
CETV1,http://1.192.248.15:9901/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://1.69.68.149:9902/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://1.69.68.153:9902/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://121.19.134.168:808/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://1.69.67.148:9902/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://39.164.202.90:8899/tsfile/live/0018_3.m3u8?key=txiptv&playlive=1&authid=0
梅州1,http://113.64.94.203:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&down=1
梅州1,http://113.64.94.171:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&down=1
梅州1,http://113.64.94.167:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
梅州1,http://113.64.94.167:9901/tsfile/live/1125_1.m3u8?key=txiptv&playlive=1&authid=0
河北1,http://60.4.9.230:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
河北1,http://60.4.9.98:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
河北1,http://60.4.9.40:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
河北1,http://60.4.9.182:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
精选1,http://183.10.180.204:9901/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0
陕西1套,http://123.138.22.30:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
驻马店新闻综合1,http://39.164.202.90:8899/tsfile/live/0139_10.m3u8?key=txiptv&playlive=1&authid=0
CETV2,http://121.19.134.222:808/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CETV2,http://111.225.114.31:808/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CETV2,http://121.19.134.190:808/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CETV2,http://1.69.67.148:9902/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CETV2,http://1.69.74.111:9902/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
梅州2,http://113.64.94.203:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&down=1
梅州2,http://113.64.94.171:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&down=1
梅州2,http://113.64.94.167:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河北2,http://60.4.9.182:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河北2,http://60.4.9.230:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河北2,http://60.4.9.98:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河北2,http://60.4.9.40:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
陕西2套,http://123.138.22.30:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
驻马店公共2,http://39.164.202.90:8899/tsfile/live/0121_2.m3u8?key=txiptv&playlive=1&authid=0
CETV3,http://124.205.11.197:81/live/CETV3-1500k/live.m3u8
CETV3,http://124.126.4.124:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
iptv3+,http://1.69.66.221:9902/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
iptv3+,http://1.69.74.111:9902/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
iptv3+,http://1.69.68.153:9902/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
iptv3+,http://1.69.64.91:9902/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
iptv3+,http://1.69.68.149:9902/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
河北3,http://60.4.9.230:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河北3,http://60.4.9.98:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河北3,http://60.4.9.182:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河北3,http://60.4.9.40:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
陕西3套,http://123.138.22.30:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
驻马店科技3,http://39.164.202.90:8899/tsfile/live/0140_2.m3u8?key=txiptv&playlive=1&authid=0
CETV4,http://111.225.114.31:808/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CETV4,http://1.69.68.153:9902/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CETV4,http://121.19.134.52:808/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CETV4,http://1.69.68.57:9902/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CETV4,http://1.69.64.91:9902/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河北4,http://60.4.9.182:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河北4,http://60.4.9.230:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河北4,http://60.4.9.98:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河北4,http://60.4.9.40:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
爱上4K,http://1.192.248.15:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
陕西4套,http://123.138.22.30:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
iptv5+,http://1.69.64.91:9902/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
iptv5+,http://1.69.68.149:9902/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
iptv5+,http://1.69.64.175:9902/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
iptv5+,http://1.69.67.168:9902/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
iptv5+,http://1.69.68.153:9902/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
河北5,http://60.4.9.40:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北5,http://60.4.9.230:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北5,http://60.4.9.182:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北5,http://60.4.9.98:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
陕西5套,http://123.138.22.30:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
iptv6+,http://1.69.74.111:9902/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
iptv6+,http://1.69.67.148:9902/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
iptv6+,http://1.69.2.100:9902/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
iptv6+,http://1.69.67.168:9902/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
iptv6+,http://1.69.5.50:9902/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
河北6,http://60.4.9.182:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河北6,http://60.4.9.230:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河北6,http://60.4.9.40:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河北6,http://60.4.9.98:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
陕西6套,http://123.138.22.30:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河北7,http://60.4.9.98:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河北7,http://60.4.9.40:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河北7,http://60.4.9.230:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河北7,http://60.4.9.182:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
陕西7套,http://123.138.22.30:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
iptv8+,http://1.69.67.148:9902/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
iptv8+,http://1.69.64.25:9902/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
iptv8+,http://1.69.5.50:9902/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
iptv8+,http://1.69.67.168:9902/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
iptv8+,http://1.69.68.149:9902/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
河北8,http://60.4.9.230:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河北8,http://60.4.9.40:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河北8,http://60.4.9.182:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河北8,http://60.4.9.98:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
陕西8套,http://123.138.22.30:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
BTV体育,http://124.126.4.124:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
BTV冬奥纪实,http://111.225.114.31:808/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
BTV冬奥纪实,http://121.19.134.168:808/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
BTV卡通,http://113.57.20.158:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
BTV卡酷少儿,http://124.126.4.124:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
BTV影视,http://124.126.4.124:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
BTV文艺,http://124.126.4.124:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CETV,http://116.233.34.25:7777/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://111.225.114.95:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://59.173.183.242:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://111.225.114.6:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://111.225.112.200:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://111.225.114.77:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN纪录,http://175.0.32.62:8081/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://1.192.248.15:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://113.64.94.167:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://1.192.248.15:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭电影,http://113.64.94.167:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
CHC电影,http://1.192.248.15:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CHC电影,http://58.19.38.162:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CHC电影,http://113.64.94.167:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
G导视,http://113.64.94.167:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
ICS,http://116.233.34.25:7777/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV体育,http://118.248.168.52:8088/tsfile/live/0131_2.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://113.64.94.171:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&down=1
TVB星河,http://113.64.94.203:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&down=1
iptv法治,http://183.10.180.204:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
iptv谍战电影,http://183.10.180.204:9901/tsfile/live/1092_1.m3u8?key=txiptv&playlive=1&authid=0
iptv野外,http://183.10.180.204:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
七彩戏剧,http://116.233.34.25:7777/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
三明综合,http://117.27.190.42:9998/tsfile/live/23298_1.m3u8?key=txiptv&playlive=1&authid=0
上海娱乐,http://210.22.75.86:9901/tsfile/live/0107_5.m3u8?key=txiptv&playlive=1&authid=0
上海教育台,http://116.233.34.25:7777/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
上海电视剧,http://210.22.75.86:9901/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0
上海纪实,http://113.64.94.167:9901/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
东奥纪实,http://123.138.216.44:9902/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
东方,http://60.4.9.230:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
东方,http://60.4.9.182:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
东方,http://60.4.9.98:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
东方,http://60.4.9.40:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
东方影视,http://116.233.34.25:7777/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
东方电影,http://210.22.75.86:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
东方财经,http://116.233.34.25:7777/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
中华功夫,http://1.192.248.15:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
中国交通,http://111.225.114.31:808/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
中国交通,http://121.19.134.52:808/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://113.64.94.167:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://113.57.20.158:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
中国气象,http://183.10.180.204:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
中国音乐,http://113.64.94.203:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&down=1
中国音乐,http://113.64.94.171:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&down=1
丰顺影视,http://113.64.94.167:9901/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0
乡村,http://115.48.22.43:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
乡村,http://39.164.202.90:8899/tsfile/live/0139_12.m3u8?key=txiptv&playlive=1&authid=0
五华,http://113.64.94.167:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
五华台,http://113.64.94.203:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&down=1
五华台,http://113.64.94.171:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&down=1
五星体育,http://116.233.34.25:7777/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
五星体育,http://210.22.75.86:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
人文纪实,http://39.164.202.90:8899/tsfile/live/0017_13.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://1.192.248.15:9901/tsfile/live/1109_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://175.0.32.62:8081/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://36.99.206.170:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://1.198.67.187:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://115.48.22.43:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0
佳佳卡通,http://36.99.206.170:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
保定公共,http://121.19.134.168:808/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
保定公共,http://111.225.114.31:808/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
保定公共,http://121.19.134.146:808/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
保定公共,http://121.19.134.52:808/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
保定公共,http://121.19.134.222:808/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
保定文化娱乐,http://111.225.114.95:9901/tsfile/live/0126_2.m3u8?key=txiptv&playlive=1&authid=0
保定文化娱乐,http://111.225.114.6:9901/tsfile/live/0126_2.m3u8?key=txiptv&playlive=1&authid=0
保定文化娱乐,http://111.225.112.218:9901/tsfile/live/0126_2.m3u8?key=txiptv&playlive=1&authid=0
保定文化娱乐,http://111.225.114.77:9901/tsfile/live/0126_2.m3u8?key=txiptv&playlive=1&authid=0
保定文化娱乐,http://111.225.112.200:9901/tsfile/live/0126_2.m3u8?key=txiptv&playlive=1&authid=0
保定新闻,http://111.225.112.218:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
保定新闻,http://111.225.114.6:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
保定新闻,http://111.225.114.77:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
保定新闻,http://111.225.112.200:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
保定新闻,http://111.225.114.95:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
保定新闻综合,http://111.225.114.31:808/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
保定新闻综合,http://121.19.134.146:808/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
保定新闻综合,http://121.19.134.125:808/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
保定新闻综合,http://121.19.134.168:808/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
保定新闻综合,http://121.19.134.52:808/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
保定生活健康,http://121.19.134.207:808/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
保定生活健康,http://121.19.134.168:808/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
保定生活健康,http://121.19.134.146:808/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
保定生活健康,http://121.19.134.190:808/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
保定生活健康,http://111.225.114.31:808/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
保定经济生活,http://111.225.112.200:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
保定经济生活,http://111.225.112.218:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
保定经济生活,http://111.225.114.6:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
保定经济生活,http://111.225.114.77:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
保定经济生活,http://111.225.114.95:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
儿童,http://39.164.202.90:8899/tsfile/live/0139_17.m3u8?key=txiptv&playlive=1&authid=0
公共,http://171.8.138.229:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
公共,http://36.99.206.170:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
公共,http://1.198.67.187:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
公共,http://36.35.16.98:9901/tsfile/live/0001_37.m3u8?key=txiptv&playlive=0&authid=0
兵器科技,http://183.10.180.204:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫,http://113.64.94.203:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&down=1
兵团卫,http://113.64.94.171:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古,http://113.64.94.167:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
军事,http://1.192.248.15:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://113.64.94.203:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&down=1
凤凰中文,http://113.64.94.171:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&down=1
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://113.64.94.203:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&down=1
